distance,angle
0,358.65625
0,359.466796875
0,352.52734375
5831,353.337890625
5821,354.0234375
5805,354.958984375
5797,355.76953125
5760,356.580078125
0,357.390625
0,358.201171875
5052,359.01171875
0,367.572265625
5058,360.6328125
5050,361.443359375
5039,362.25390625
5053,363.064453125
0,363.875
4809,364.685546875
4797,365.49609375
4784,366.306640625
4775,367.1171875
4754,367.927734375
4738,368.73828125
4725,369.548828125
4715,370.359375
0,371.044921875
5819,371.98046875
0,380.541015625
0,373.6015625
0,382.162109375
0,375.22265625
4708,376.033203125
4723,16.84375
0,17.6533203125
0,18.462890625
0,27.0224609375
0,27.83203125
0,28.6416015625
0,29.451171875
0,30.2607421875
0,31.0703125
0,24.5048828125
0,25.439453125
0,26.2490234375
1811,27.05859375
0,27.8681640625
1704,28.677734375
1659,29.6123046875
1615,30.421875
1573,31.2314453125
1532,32.041015625
0,39.9755859375
0,40.78515625
0,41.5947265625
0,42.404296875
0,43.2138671875
0,44.0234375
0,44.8330078125
0,45.642578125
0,46.4521484375
0,47.26171875
0,48.0712890625
0,48.880859375
0,49.6904296875
0,50.5
0,51.31396484375
0,52.1279296875
0,52.94189453125
0,53.755859375
0,54.56982421875
0,55.3837890625
0,56.19775390625
0,57.01171875
0,57.82568359375
0,58.6396484375
0,59.45361328125
0,54.392578125
641,55.20654296875
0,61.8955078125
0,62.70947265625
0,63.5234375
0,64.33740234375
0,65.1513671875
0,65.96533203125
0,66.779296875
0,67.59326171875
0,62.6572265625
0,69.22119140625
599,64.41015625
0,70.84912109375
589,66.0380859375
0,72.47705078125
583,67.666015625
580,68.60498046875
0,74.9189453125
574,70.10791015625
570,71.171875
565,71.8671875
557,72.8125
552,73.6328125
0,79.828125
548,75.3984375
544,76.09375
545,76.9140625
544,77.609375
538,78.5546875
538,79.25
536,80.3203125
534,81.140625
533,81.8359375
533,82.78125
532,83.4765625
529,84.421875
527,85.1171875
526,85.9375
527,86.8828125
525,87.828125
524,88.3984375
524,89.46875
523,90.0390625
522,91.109375
522,91.8046875
523,92.625
523,93.5703125
524,94.140625
524,95.0859375
525,95.90625
526,96.8515625
526,97.671875
527,98.36181640625
529,99.0517578125
529,99.86669921875
530,100.806640625
531,101.49658203125
530,102.4365234375
533,103.25146484375
535,103.94140625
535,104.88134765625
539,105.6962890625
542,106.26123046875
545,107.201171875
547,107.89111328125
547,108.8310546875
548,109.64599609375
552,110.3359375
556,111.27587890625
557,111.9658203125
562,112.78076171875
566,113.595703125
570,114.41064453125
578,115.2255859375
578,116.04052734375
0,122.35546875
580,117.67041015625
588,118.3603515625
0,124.80029296875
593,119.865234375
0,126.43017578125
0,127.2451171875
0,128.06005859375
605,123.25
0,129.693359375
0,130.51171875
0,131.330078125
0,132.1484375
0,132.966796875
0,133.78515625
0,134.603515625
0,135.421875
0,136.240234375
0,137.05859375
0,137.876953125
0,138.6953125
0,139.513671875
0,140.33203125
