distance,angle
0,351.015625
0,351.87451171875
0,360.4833984375
0,361.34228515625
0,362.201171875
0,363.06005859375
0,363.9189453125
0,364.77783203125
0,365.63671875
0,366.49560546875
0,367.3544921875
0,368.21337890625
0,369.072265625
0,369.93115234375
0,370.7900390625
0,371.64892578125
0,372.5078125
0,373.36669921875
0,374.2255859375
0,370.33447265625
0,370.193359375
0,376.80224609375
0,377.6611328125
0,374.14501953125
0,375.87890625
0,375.61279296875
0,381.0966796875
0,381.95556640625
0,382.814453125
0,383.67333984375
0,384.5322265625
0,385.39111328125
0,26.25
0,27.1083984375
0,27.966796875
0,28.8251953125
0,29.68359375
0,30.5419921875
0,31.400390625
0,32.2587890625
0,33.1171875
0,33.9755859375
0,34.833984375
0,35.6923828125
0,36.55078125
0,37.4091796875
0,38.267578125
0,39.1259765625
0,39.984375
0,40.8427734375
0,41.701171875
0,42.5595703125
0,43.41796875
0,44.2763671875
0,45.134765625
0,45.9931640625
0,46.8515625
0,47.7099609375
0,48.568359375
0,49.4267578125
0,50.28515625
0,51.1435546875
0,50.501953125
249,51.6103515625
0,53.71875
0,54.5830078125
0,55.447265625
247,55.8115234375
246,55.17578125
245,55.7900390625
0,58.904296875
244,57.8935546875
243,60.0078125
241,59.6220703125
241,61.111328125
241,60.9755859375
241,63.58984375
241,63.3291015625
240,64.568359375
239,66.4326171875
239,65.796875
238,67.0361328125
238,68.025390625
239,68.6396484375
238,70.75390625
238,71.6181640625
238,71.357421875
239,71.8466796875
239,72.7109375
239,74.2001953125
240,75.939453125
240,76.8037109375
240,75.66796875
240,77.1572265625
241,77.646484375
242,78.8857421875
242,81
243,80.36962890625
244,82.6142578125
244,82.35888671875
245,84.603515625
245,85.09814453125
244,86.3427734375
246,85.96240234375
247,86.08203125
247,86.95166015625
0,90.0712890625
0,90.94091796875
0,91.810546875
0,92.68017578125
0,93.5498046875
0,94.41943359375
0,95.2890625
0,96.15869140625
0,97.0283203125
0,97.89794921875
0,98.767578125
0,99.63720703125
0,100.5068359375
0,101.37646484375
0,102.24609375
0,103.11572265625
