distance,angle
0,351.03125
4905,351.86669921875
4864,352.7021484375
0,361.28759765625
0,362.123046875
0,362.95849609375
0,363.7939453125
0,364.62939453125
0,357.58984375
5878,358.42529296875
0,367.1357421875
0,367.97119140625
0,361.056640625
4754,361.89208984375
0,370.4775390625
0,371.31298828125
0,372.1484375
0,372.98388671875
0,373.8193359375
0,374.65478515625
0,375.490234375
0,376.32568359375
0,377.1611328125
0,377.99658203125
0,373.58203125
0,374.79248046875
0,374.5029296875
0,381.33837890625
0,378.423828125
0,377.88427734375
0,377.9697265625
0,384.68017578125
0,25.515625
0,26.35205078125
0,27.1884765625
0,28.02490234375
0,28.861328125
0,29.69775390625
0,30.5341796875
0,31.37060546875
0,32.20703125
0,33.04345703125
0,33.8798828125
0,34.71630859375
0,35.552734375
0,36.38916015625
0,37.2255859375
0,38.06201171875
0,38.8984375
0,39.73486328125
0,40.5712890625
0,41.40771484375
0,42.244140625
0,43.08056640625
0,43.9169921875
0,44.75341796875
0,45.58984375
0,46.42626953125
0,47.2626953125
0,48.09912109375
0,48.935546875
0,49.77197265625
0,50.6083984375
0,51.44482421875
0,52.28125
0,53.125
0,53.96875
0,54.8125
0,55.65625
0,56.5
0,57.34375
0,58.1875
0,59.03125
0,59.875
0,60.71875
0,61.5625
0,62.15625
216,61.875
0,64.09375
0,64.9375
214,65.53125
0,66.625
0,67.46875
0,68.3125
0,69.15625
0,70
210,70.09375
0,71.6875
206,72.28125
205,72.625
205,72.96875
205,74.6875
204,75.65625
203,76.5
203,77.34375
202,77.5625
202,79.03125
202,79.87744140625
201,80.7236328125
201,80.81982421875
201,82.416015625
201,83.26220703125
201,84.1083984375
201,84.95458984375
201,85.80078125
201,86.64697265625
202,87.4931640625
202,88.33935546875
203,89.185546875
203,90.03173828125
204,90.8779296875
204,91.72412109375
204,92.5703125
205,93.41650390625
206,93.3876953125
207,94.85888671875
0,96.205078125
208,96.80126953125
0,97.8974609375
0,98.74365234375
0,99.58984375
210,100.18603515625
213,100.1572265625
214,101.87841796875
215,102.724609375
216,103.57080078125
0,104.6669921875
216,105.26318359375
0,106.359375
0,107.2001953125
0,108.041015625
0,108.8818359375
0,109.47265625
0,110.5634765625
0,111.404296875
0,112.2451171875
0,113.0859375
0,113.9267578125
0,114.767578125
0,115.6083984375
0,116.44921875
0,117.2900390625
0,118.130859375
0,118.9716796875
0,119.8125
0,120.6533203125
0,121.494140625
0,122.3349609375
0,123.17578125
0,124.0166015625
0,124.857421875
0,125.6982421875
0,126.5390625
0,127.3798828125
0,128.220703125
0,129.0615234375
0,129.90234375
0,130.7431640625
0,131.583984375
0,132.4248046875
0,133.265625
0,134.1142578125
0,134.962890625
0,135.8115234375
0,136.66015625
0,137.5087890625
0,138.357421875
0,139.2060546875
0,140.0546875
0,140.9033203125
0,141.751953125
0,142.6005859375
0,143.44921875
0,144.2978515625
0,145.146484375
0,145.9951171875
0,146.84375
0,147.6923828125
0,148.541015625
0,149.3896484375
0,150.23828125
0,151.0869140625
0,151.935546875
0,152.7841796875
0,153.6328125
0,154.4814453125
0,155.330078125
0,156.1787109375
0,157.02734375
0,157.8759765625
0,158.724609375
0,159.5732421875
0,160.421875
0,161.2724609375
0,162.123046875
0,162.9736328125
0,163.82421875
0,164.6748046875
0,165.525390625
0,166.3759765625
0,167.2265625
0,168.0771484375
0,168.927734375
0,169.7783203125
0,170.62890625
0,171.4794921875
0,172.330078125
0,173.1806640625
0,174.03125
0,174.8818359375
0,175.732421875
0,176.5830078125
0,177.43359375
0,178.2841796875
0,179.134765625
0,179.9853515625
0,180.8359375
0,181.6865234375
0,182.537109375
0,183.3876953125
0,184.23828125
0,185.0888671875
0,185.939453125
0,186.7900390625
0,187.640625
0,188.494140625
0,189.34765625
0,190.201171875
0,191.0546875
0,191.908203125
0,192.76171875
0,193.615234375
0,194.46875
0,195.322265625
0,196.17578125
0,197.029296875
0,197.8828125
0,198.736328125
0,199.58984375
0,200.443359375
0,201.296875
0,202.150390625
0,203.00390625
0,203.857421875
0,204.7109375
0,205.564453125
0,206.41796875
0,207.271484375
0,208.125
0,208.978515625
0,209.83203125
0,210.685546875
0,211.5390625
0,212.392578125
0,213.24609375
0,214.099609375
0,214.953125
0,215.80908203125
0,216.6650390625
0,217.52099609375
0,218.376953125
0,219.23291015625
0,220.0888671875
0,220.94482421875
0,221.80078125
0,222.65673828125
0,223.5126953125
0,224.36865234375
0,225.224609375
0,226.08056640625
0,226.9365234375
0,227.79248046875
0,228.6484375
0,229.50439453125
0,230.3603515625
0,231.21630859375
0,232.072265625
0,232.92822265625
0,233.7841796875
0,234.64013671875
0,235.49609375
0,236.35205078125
0,237.2080078125
0,238.06396484375
0,238.919921875
0,239.77587890625
0,240.6318359375
0,241.48779296875
0,242.34375
0,243.20263671875
0,244.0615234375
0,244.92041015625
0,245.779296875
0,240.88818359375
662,241.4970703125
0,248.35595703125
0,249.21484375
0,250.07373046875
0,250.9326171875
0,251.79150390625
0,252.650390625
0,253.50927734375
0,254.3681640625
0,248.47705078125
1096,249.3359375
1095,250.19482421875
0,257.8037109375
0,258.66259765625
0,259.521484375
0,260.38037109375
0,261.2392578125
0,262.09814453125
0,262.95703125
0,263.81591796875
0,264.6748046875
0,265.53369140625
0,266.392578125
0,267.25146484375
0,268.1103515625
0,268.96923828125
0,269.828125
0,270.69091796875
0,271.5537109375
0,272.41650390625
0,273.279296875
0,274.14208984375
0,275.0048828125
0,275.86767578125
0,276.73046875
0,277.59326171875
0,278.4560546875
0,279.31884765625
0,280.181640625
0,281.04443359375
0,281.9072265625
0,282.77001953125
0,283.6328125
0,284.49560546875
0,285.3583984375
0,286.22119140625
0,287.083984375
0,287.94677734375
0,288.8095703125
0,289.67236328125
0,290.53515625
0,291.39794921875
0,292.2607421875
0,293.12353515625
0,293.986328125
0,294.84912109375
0,295.7119140625
0,296.57470703125
0,297.4375
0,298.30322265625
0,299.1689453125
0,300.03466796875
0,300.900390625
0,301.76611328125
0,302.6318359375
0,303.49755859375
0,304.36328125
0,305.22900390625
0,306.0947265625
0,306.96044921875
0,307.826171875
0,308.69189453125
0,309.5576171875
0,310.42333984375
0,311.2890625
0,312.15478515625
0,313.0205078125
0,313.88623046875
0,314.751953125
0,308.49267578125
1582,309.3583984375
1610,310.22412109375
1636,311.08984375
1663,311.83056640625
1695,312.6962890625
1725,313.56201171875
1756,314.427734375
1795,315.29345703125
1834,316.1591796875
1870,316.89990234375
1909,317.890625
1946,318.63623046875
1993,319.5068359375
2046,320.37744140625
2100,321.248046875
2156,322.11865234375
0,330.3642578125
0,331.23486328125
0,324.48046875
0,325.35107421875
3033,326.2216796875
3013,327.09228515625
2999,327.962890625
2983,328.95849609375
2980,329.7041015625
0,338.19970703125
0,339.0703125
0,332.19091796875
4995,333.0615234375
5003,333.93212890625
5020,334.802734375
5052,335.67333984375
0,344.2939453125
0,337.41455078125
0,338.16015625
0,339.03076171875
5990,339.9013671875
5964,340.77197265625
0,349.517578125
0,350.38818359375
0,351.2587890625
0,352.12939453125
0,345.25
5207,346.12158203125
5184,346.9931640625
0,355.61474609375
0,356.486328125
0,357.35791015625
0,350.4794921875
4910,351.35107421875
4888,352.22265625
4863,353.09423828125
0,361.7158203125
0,362.58740234375
0,363.458984375
4822,356.58056640625
0,357.3271484375
5891,358.19873046875
0,366.9453125
0,367.81689453125
0,360.9384765625
4750,361.81005859375
0,370.431640625
0,364.92822265625
0,372.1748046875
0,373.04638671875
0,373.91796875
0,374.78955078125
0,375.6611328125
0,376.53271484375
0,377.404296875
0,378.27587890625
0,374.8974609375
0,374.51904296875
0,20.890625
0,17.0126953125
0,18.134765625
0,17.8818359375
0,24.37890625
0,25.2509765625
0,26.123046875
0,26.9951171875
0,27.8671875
0,28.7392578125
0,29.611328125
0,30.4833984375
0,31.35546875
0,32.2275390625
0,33.099609375
0,33.9716796875
0,34.84375
0,35.7158203125
0,36.587890625
0,37.4599609375
0,38.33203125
0,39.2041015625
0,40.076171875
0,40.9482421875
0,41.8203125
0,42.6923828125
0,43.564453125
0,44.4365234375
0,45.30859375
0,46.1806640625
0,47.052734375
0,47.9248046875
0,48.796875
0,49.67431640625
0,50.5517578125
0,51.42919921875
0,52.306640625
0,53.18408203125
0,54.0615234375
0,54.93896484375
0,54.69140625
0,56.69384765625
0,57.5712890625
0,58.44873046875
0,59.326171875
0,59.95361328125
0,61.0810546875
0,61.95849609375
0,62.8359375
0,63.71337890625
0,64.5908203125
0,63.96826171875
0,66.345703125
212,66.84814453125
0,68.1005859375
0,68.97802734375
209,69.60546875
208,70.48291015625
208,71.3603515625
207,72.23779296875
206,73.115234375
205,73.99267578125
205,74.8701171875
204,75.62255859375
204,76.625
203,77.12890625
202,78.3828125
202,79.26171875
202,80.390625
201,81.01953125
201,81.8984375
201,82.77734375
201,83.65625
201,84.16015625
201,85.4140625
202,85.41796875
202,87.171875
202,88.05078125
203,88.9296875
203,89.80859375
204,90.6875
204,91.56640625
205,91.5703125
205,93.32421875
206,94.203125
207,94.95703125
0,96.2109375
0,97.08984375
0,97.96875
0,98.84765625
0,99.7265625
0,100.60546875
0,101.484375
0,102.36328125
0,103.2421875
0,104.12109375
0,105
0,105.87548828125
0,106.7509765625
0,107.62646484375
0,108.501953125
0,109.37744140625
0,110.2529296875
0,111.12841796875
0,112.00390625
0,112.87939453125
0,113.7548828125
0,114.63037109375
0,115.505859375
0,116.38134765625
0,117.2568359375
0,118.13232421875
0,119.0078125
0,119.88330078125
0,120.7587890625
0,121.63427734375
0,122.509765625
0,123.38525390625
0,124.2607421875
0,125.13623046875
0,126.01171875
0,126.88720703125
0,127.7626953125
0,128.63818359375
0,129.513671875
0,130.38916015625
0,131.2646484375
0,132.14013671875
0,133.015625
0,133.89697265625
0,134.7783203125
0,135.65966796875
0,136.541015625
0,137.42236328125
0,138.3037109375
0,139.18505859375
