distance,angle
5900,350.6875
0,359.380859375
0,360.19921875
0,361.017578125
0,361.8359375
0,362.654296875
0,363.47265625
0,364.291015625
0,357.359375
0,365.927734375
0,366.74609375
0,367.564453125
0,368.3828125
0,369.201171875
0,370.01953125
0,363.087890625
4863,363.90625
4856,364.724609375
0,365.41796875
5994,366.236328125
0,374.9296875
0,367.873046875
0,376.56640625
0,369.634765625
4846,370.453125
4859,371.271484375
0,372.08984375
5024,372.908203125
4962,373.7265625
0,382.294921875
0,383.11328125
0,383.931640625
0,24.75
0,18.19677734375
0,19.0185546875
1961,19.84033203125
0,20.787109375
0,21.60888671875
1776,22.4306640625
1726,23.25244140625
0,31.32421875
0,32.14599609375
0,32.9677734375
0,33.78955078125
0,34.611328125
0,35.43310546875
0,36.2548828125
0,37.07666015625
0,37.8984375
0,38.72021484375
0,39.5419921875
0,40.36376953125
0,41.185546875
0,42.00732421875
0,42.8291015625
0,43.65087890625
0,44.47265625
0,45.29443359375
0,46.1162109375
0,46.93798828125
0,41.634765625
0,48.58154296875
0,49.4033203125
0,50.22509765625
0,51.046875
0,51.8720703125
0,52.697265625
0,53.5224609375
0,54.34765625
0,55.1728515625
0,55.998046875
0,50.9482421875
0,57.6484375
0,58.4736328125
0,59.298828125
0,60.1240234375
0,60.94921875
0,56.0244140625
0,62.599609375
607,57.6748046875
0,64.25
599,59.4501953125
0,65.900390625
592,61.1005859375
583,62.05078125
0,68.3759765625
578,63.701171875
573,64.5263671875
564,65.3515625
0,71.6767578125
0,72.501953125
560,67.8271484375
557,68.90234375
553,69.4775390625
549,70.427734375
546,71.2529296875
545,72.078125
544,72.90869140625
540,73.8642578125
537,74.44482421875
538,75.275390625
534,76.23095703125
531,77.1865234375
530,78.01708984375
529,78.84765625
528,79.55322265625
526,80.6337890625
526,81.33935546875
527,82.169921875
526,83.00048828125
524,83.7060546875
522,84.66162109375
522,85.3671875
522,86.44775390625
524,87.1533203125
523,87.98388671875
521,88.814453125
522,89.77001953125
524,90.6005859375
525,91.18115234375
526,92.13671875
527,92.84228515625
528,93.6728515625
528,94.37841796875
529,95.333984375
535,96.28955078125
537,96.9951171875
536,97.95068359375
538,98.78125
541,99.35791015625
543,100.1845703125
544,101.13623046875
545,101.837890625
0,108.16455078125
0,108.9912109375
0,109.81787109375
551,105.01953125
0,111.47119140625
0,112.2978515625
0,113.12451171875
0,113.951171875
0,114.77783203125
0,115.6044921875
0,116.43115234375
0,117.2578125
0,118.08447265625
0,118.9111328125
0,119.73779296875
0,120.564453125
0,121.39111328125
0,122.2177734375
0,123.04443359375
0,123.87109375
0,124.69775390625
0,125.5244140625
0,126.35107421875
0,127.177734375
0,128.00439453125
0,128.8310546875
0,129.65771484375
0,130.484375
0,131.3173828125
0,132.150390625
0,132.9833984375
0,133.81640625
0,134.6494140625
0,135.482421875
0,136.3154296875
0,137.1484375
0,137.9814453125
0,138.814453125
0,139.6474609375
0,140.48046875
0,141.3134765625
0,142.146484375
0,142.9794921875
0,143.8125
0,144.6455078125
0,145.478515625
0,146.3115234375
0,147.14453125
0,147.9775390625
0,148.810546875
0,149.6435546875
0,150.4765625
0,151.3095703125
0,152.142578125
0,152.9755859375
0,153.80859375
0,154.6416015625
0,155.474609375
0,156.3076171875
0,157.140625
0,157.97314453125
0,158.8056640625
0,159.63818359375
0,160.470703125
0,161.30322265625
0,162.1357421875
0,162.96826171875
0,163.80078125
0,164.63330078125
0,165.4658203125
0,166.29833984375
0,167.130859375
0,167.96337890625
0,168.7958984375
0,169.62841796875
0,170.4609375
0,171.29345703125
0,172.1259765625
0,172.95849609375
0,173.791015625
0,174.62353515625
0,175.4560546875
0,176.28857421875
0,177.12109375
0,177.70361328125
0,178.5361328125
0,179.61865234375
0,180.451171875
0,181.28369140625
0,182.1162109375
0,182.94873046875
0,183.78125
0,184.6220703125
0,185.462890625
0,186.3037109375
0,187.14453125
0,187.9853515625
0,188.826171875
0,189.6669921875
0,190.5078125
0,191.3486328125
0,192.189453125
0,193.0302734375
0,193.87109375
0,194.7119140625
0,195.552734375
0,196.3935546875
0,197.234375
0,198.0751953125
0,198.916015625
0,199.7568359375
0,200.59765625
0,201.4384765625
0,202.279296875
0,203.1201171875
0,203.9609375
0,204.8017578125
0,205.642578125
0,206.4833984375
0,207.32421875
0,208.1650390625
0,209.005859375
0,209.8466796875
0,210.6875
0,211.529296875
0,212.37109375
0,213.212890625
0,214.0546875
0,214.896484375
0,215.73828125
0,216.580078125
0,217.421875
0,218.263671875
0,219.10546875
0,219.947265625
0,220.7890625
0,221.630859375
0,222.47265625
0,223.314453125
0,224.15625
0,224.998046875
0,225.83984375
0,226.681640625
0,227.5234375
0,228.365234375
0,229.20703125
0,230.048828125
0,230.890625
0,231.732421875
0,232.57421875
